userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000198443	KRTAP4-1	keratin associated protein 4-1	85285	https://www.ncbi.nlm.nih.gov/gene/?term=85285
ENSG00000019186	CYP24A1	cytochrome P450 family 24 subfamily A member 1	1591	https://www.ncbi.nlm.nih.gov/gene/?term=1591
ENSG00000196767	POU3F4	POU class 3 homeobox 4	5456	https://www.ncbi.nlm.nih.gov/gene/?term=5456
ENSG00000101441	CST4	cystatin S	1472	https://www.ncbi.nlm.nih.gov/gene/?term=1472
ENSG00000187848	P2RX2	purinergic receptor P2X 2	22953	https://www.ncbi.nlm.nih.gov/gene/?term=22953
ENSG00000229051	LINC01788	long intergenic non-protein coding RNA 1788	101927244	https://www.ncbi.nlm.nih.gov/gene/?term=101927244
ENSG00000280236	OR12D2	olfactory receptor family 12 subfamily D member 2 (gene/pseudogene)	26529	https://www.ncbi.nlm.nih.gov/gene/?term=26529
ENSG00000135903	PAX3	paired box 3	5077	https://www.ncbi.nlm.nih.gov/gene/?term=5077
ENSG00000204787	REG1CP	regenerating family member 1 gamma, pseudogene	5969	https://www.ncbi.nlm.nih.gov/gene/?term=5969
ENSG00000147381	MAGEA4	MAGE family member A4	4103	https://www.ncbi.nlm.nih.gov/gene/?term=4103
ENSG00000155897	ADCY8	adenylate cyclase 8	114	https://www.ncbi.nlm.nih.gov/gene/?term=114
ENSG00000233532	LINC00460	long intergenic non-protein coding RNA 460	728192	https://www.ncbi.nlm.nih.gov/gene/?term=728192
ENSG00000126550	HTN1	histatin 1	3346	https://www.ncbi.nlm.nih.gov/gene/?term=3346
ENSG00000173253	DMRT2	doublesex and mab-3 related transcription factor 2	10655	https://www.ncbi.nlm.nih.gov/gene/?term=10655
ENSG00000280969	RPS4Y2	ribosomal protein S4 Y-linked 2	140032	https://www.ncbi.nlm.nih.gov/gene/?term=140032
ENSG00000229205	LINC00200	long intergenic non-protein coding RNA 200	399706	https://www.ncbi.nlm.nih.gov/gene/?term=399706
ENSG00000186977	KRTAP19-5	keratin associated protein 19-5	337972	https://www.ncbi.nlm.nih.gov/gene/?term=337972
ENSG00000274764	PRAMEF27	PRAME family member 27	101929983	https://www.ncbi.nlm.nih.gov/gene/?term=101929983
ENSG00000180772	AGTR2	angiotensin II receptor type 2	186	https://www.ncbi.nlm.nih.gov/gene/?term=186
ENSG00000127530	OR7C1	olfactory receptor family 7 subfamily C member 1	26664	https://www.ncbi.nlm.nih.gov/gene/?term=26664
ENSG00000147262	GPR119	G protein-coupled receptor 119	139760	https://www.ncbi.nlm.nih.gov/gene/?term=139760
ENSG00000153294	ADGRF4	adhesion G protein-coupled receptor F4	221393	https://www.ncbi.nlm.nih.gov/gene/?term=221393
ENSG00000174343	CHRNA9	cholinergic receptor nicotinic alpha 9 subunit	55584	https://www.ncbi.nlm.nih.gov/gene/?term=55584
ENSG00000268940	CT45A1	cancer/testis antigen family 45 member A1	541466	https://www.ncbi.nlm.nih.gov/gene/?term=541466
ENSG00000140557	ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	8128	https://www.ncbi.nlm.nih.gov/gene/?term=8128
ENSG00000145242	EPHA5	EPH receptor A5	2044	https://www.ncbi.nlm.nih.gov/gene/?term=2044
ENSG00000223392	CLDN10-AS1	CLDN10 antisense RNA 1	100874194	https://www.ncbi.nlm.nih.gov/gene/?term=100874194
ENSG00000186487	MYT1L	myelin transcription factor 1 like	23040	https://www.ncbi.nlm.nih.gov/gene/?term=23040
ENSG00000183770	FOXL2	forkhead box L2	668	https://www.ncbi.nlm.nih.gov/gene/?term=668
ENSG00000169006	NTSR2	neurotensin receptor 2	23620	https://www.ncbi.nlm.nih.gov/gene/?term=23620
ENSG00000214617	SLC6A10P	solute carrier family 6 member 10, pseudogene	386757	https://www.ncbi.nlm.nih.gov/gene/?term=386757
ENSG00000196350	ZNF729	zinc finger protein 729	100287226	https://www.ncbi.nlm.nih.gov/gene/?term=100287226
ENSG00000187581	COX8C	cytochrome c oxidase subunit 8C	341947	https://www.ncbi.nlm.nih.gov/gene/?term=341947
ENSG00000223646	LOC101928012	uncharacterized LOC101928012	101928012	https://www.ncbi.nlm.nih.gov/gene/?term=101928012
ENSG00000204648	SSX9P	SSX family member 9, pseudogene	280660	https://www.ncbi.nlm.nih.gov/gene/?term=280660
ENSG00000206105	KRTAP20-4	keratin associated protein 20-4	100151643	https://www.ncbi.nlm.nih.gov/gene/?term=100151643
ENSG00000206072	SERPINB11	serpin family B member 11 (gene/pseudogene)	89778	https://www.ncbi.nlm.nih.gov/gene/?term=89778
ENSG00000259582	LOC101927310	uncharacterized LOC101927310	101927310	https://www.ncbi.nlm.nih.gov/gene/?term=101927310
ENSG00000207805	MIR483	microRNA 483	619552	https://www.ncbi.nlm.nih.gov/gene/?term=619552
ENSG00000176165	FOXG1	forkhead box G1	2290	https://www.ncbi.nlm.nih.gov/gene/?term=2290
ENSG00000177143	CETN1	centrin 1	1068	https://www.ncbi.nlm.nih.gov/gene/?term=1068
ENSG00000268964	ERVV-2	endogenous retrovirus group V member 2, envelope	100271846	https://www.ncbi.nlm.nih.gov/gene/?term=100271846
ENSG00000157005	SST	somatostatin	6750	https://www.ncbi.nlm.nih.gov/gene/?term=6750
ENSG00000254126	CD8B2	CD8b2 molecule	927	https://www.ncbi.nlm.nih.gov/gene/?term=927
ENSG00000096395	MLN	motilin	4295	https://www.ncbi.nlm.nih.gov/gene/?term=4295
ENSG00000179270	PCARE	photoreceptor cilium actin regulator	388939	https://www.ncbi.nlm.nih.gov/gene/?term=388939
ENSG00000164822	DEFA6	defensin alpha 6	1671	https://www.ncbi.nlm.nih.gov/gene/?term=1671
ENSG00000167759	KLK13	kallikrein related peptidase 13	26085	https://www.ncbi.nlm.nih.gov/gene/?term=26085
ENSG00000249853	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5	222537	https://www.ncbi.nlm.nih.gov/gene/?term=222537
ENSG00000265060	PPY2P	pancreatic polypeptide 2, pseudogene	23614	https://www.ncbi.nlm.nih.gov/gene/?term=23614
ENSG00000242389	RBMY1E	RNA binding motif protein, Y-linked, family 1, member E	378950	https://www.ncbi.nlm.nih.gov/gene/?term=378950
ENSG00000232624	C10orf126	chromosome 10 open reading frame 126	283080	https://www.ncbi.nlm.nih.gov/gene/?term=283080
ENSG00000256463	SALL3	spalt like transcription factor 3	27164	https://www.ncbi.nlm.nih.gov/gene/?term=27164
ENSG00000122711	SPINK4	serine peptidase inhibitor, Kazal type 4	27290	https://www.ncbi.nlm.nih.gov/gene/?term=27290
ENSG00000118733	OLFM3	olfactomedin 3	118427	https://www.ncbi.nlm.nih.gov/gene/?term=118427
ENSG00000234352	LOC349160	uncharacterized LOC349160	349160	https://www.ncbi.nlm.nih.gov/gene/?term=349160
ENSG00000261863	LINC01996	long intergenic non-protein coding RNA 1996	400568	https://www.ncbi.nlm.nih.gov/gene/?term=400568
ENSG00000277058	HNRNPCL3	heterogeneous nuclear ribonucleoprotein C-like 3	649330	https://www.ncbi.nlm.nih.gov/gene/?term=649330
ENSG00000224899	LOC105375486	uncharacterized LOC105375486	105375486	https://www.ncbi.nlm.nih.gov/gene/?term=105375486
ENSG00000231031	LINC01804	long intergenic non-protein coding RNA 1804	101926966	https://www.ncbi.nlm.nih.gov/gene/?term=101926966
ENSG00000249396	LINC02212	long intergenic non-protein coding RNA 2212	101929412	https://www.ncbi.nlm.nih.gov/gene/?term=101929412
ENSG00000181092	ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	https://www.ncbi.nlm.nih.gov/gene/?term=9370
ENSG00000206262	FOXL2NB	FOXL2 neighbor	401089	https://www.ncbi.nlm.nih.gov/gene/?term=401089
ENSG00000223629	DEFA8P	defensin alpha 8, pseudogene	449491	https://www.ncbi.nlm.nih.gov/gene/?term=449491
ENSG00000233316	DSCR10	Down syndrome critical region 10	259234	https://www.ncbi.nlm.nih.gov/gene/?term=259234
ENSG00000205649	HTN3	histatin 3	3347	https://www.ncbi.nlm.nih.gov/gene/?term=3347
ENSG00000165462	PHOX2A	paired like homeobox 2A	401	https://www.ncbi.nlm.nih.gov/gene/?term=401
ENSG00000179813	FAM216B	family with sequence similarity 216 member B	144809	https://www.ncbi.nlm.nih.gov/gene/?term=144809
ENSG00000227234	SPANXB1	SPANX family member B1	728695	https://www.ncbi.nlm.nih.gov/gene/?term=728695
ENSG00000147432	CHRNB3	cholinergic receptor nicotinic beta 3 subunit	1142	https://www.ncbi.nlm.nih.gov/gene/?term=1142
ENSG00000082556	OPRK1	opioid receptor kappa 1	4986	https://www.ncbi.nlm.nih.gov/gene/?term=4986
ENSG00000077009	NMRK2	nicotinamide riboside kinase 2	27231	https://www.ncbi.nlm.nih.gov/gene/?term=27231
ENSG00000102195	GPR50	G protein-coupled receptor 50	9248	https://www.ncbi.nlm.nih.gov/gene/?term=9248
ENSG00000144460	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2	57624	https://www.ncbi.nlm.nih.gov/gene/?term=57624
ENSG00000231532	LINC01249	long intergenic non-protein coding RNA 1249	727982	https://www.ncbi.nlm.nih.gov/gene/?term=727982
ENSG00000164794	KCNV1	potassium voltage-gated channel modifier subfamily V member 1	27012	https://www.ncbi.nlm.nih.gov/gene/?term=27012
ENSG00000204460	LINC01854	long intergenic non-protein coding RNA 1854	151121	https://www.ncbi.nlm.nih.gov/gene/?term=151121
ENSG00000261520	DLGAP1-AS5	DLGAP1 antisense RNA 5	284215	https://www.ncbi.nlm.nih.gov/gene/?term=284215
ENSG00000188620	HMX3	H6 family homeobox 3	340784	https://www.ncbi.nlm.nih.gov/gene/?term=340784
ENSG00000163092	XIRP2	xin actin binding repeat containing 2	129446	https://www.ncbi.nlm.nih.gov/gene/?term=129446
ENSG00000137392	CLPS	colipase	1208	https://www.ncbi.nlm.nih.gov/gene/?term=1208
ENSG00000165553	NGB	neuroglobin	58157	https://www.ncbi.nlm.nih.gov/gene/?term=58157
ENSG00000198398	TMEM207	transmembrane protein 207	131920	https://www.ncbi.nlm.nih.gov/gene/?term=131920
ENSG00000204694	OR11A1	olfactory receptor family 11 subfamily A member 1	26531	https://www.ncbi.nlm.nih.gov/gene/?term=26531
ENSG00000178235	SLITRK1	SLIT and NTRK like family member 1	114798	https://www.ncbi.nlm.nih.gov/gene/?term=114798
ENSG00000229380	LOC101927000	uncharacterized LOC101927000	101927000	https://www.ncbi.nlm.nih.gov/gene/?term=101927000
ENSG00000166961	MS4A15	membrane spanning 4-domains A15	219995	https://www.ncbi.nlm.nih.gov/gene/?term=219995
ENSG00000258992	TSPY1	testis specific protein Y-linked 1	7258	https://www.ncbi.nlm.nih.gov/gene/?term=7258
ENSG00000183783	KCTD8	potassium channel tetramerization domain containing 8	386617	https://www.ncbi.nlm.nih.gov/gene/?term=386617
ENSG00000255327	LOC105369586	uncharacterized LOC105369586	105369586	https://www.ncbi.nlm.nih.gov/gene/?term=105369586
ENSG00000150750	C11orf53	chromosome 11 open reading frame 53	341032	https://www.ncbi.nlm.nih.gov/gene/?term=341032
ENSG00000177468	OLIG3	oligodendrocyte transcription factor 3	167826	https://www.ncbi.nlm.nih.gov/gene/?term=167826
ENSG00000138653	NDST4	N-deacetylase and N-sulfotransferase 4	64579	https://www.ncbi.nlm.nih.gov/gene/?term=64579
ENSG00000186439	TRDN	triadin	10345	https://www.ncbi.nlm.nih.gov/gene/?term=10345
ENSG00000148704	VAX1	ventral anterior homeobox 1	11023	https://www.ncbi.nlm.nih.gov/gene/?term=11023
ENSG00000183304	FAM9A	family with sequence similarity 9 member A	171482	https://www.ncbi.nlm.nih.gov/gene/?term=171482
ENSG00000281131	SCHLAP1	SWI/SNF complex antagonist associated with prostate cancer 1	101669767	https://www.ncbi.nlm.nih.gov/gene/?term=101669767
ENSG00000227947	LINC01738	long intergenic non-protein coding RNA 1738	107984953	https://www.ncbi.nlm.nih.gov/gene/?term=107984953
ENSG00000228630	HOTAIR	HOX transcript antisense RNA	100124700	https://www.ncbi.nlm.nih.gov/gene/?term=100124700
ENSG00000181562	EDDM3A	epididymal protein 3A	10876	https://www.ncbi.nlm.nih.gov/gene/?term=10876
ENSG00000116218	NPHS2	NPHS2, podocin	7827	https://www.ncbi.nlm.nih.gov/gene/?term=7827
ENSG00000109208	SMR3A	submaxillary gland androgen regulated protein 3A	26952	https://www.ncbi.nlm.nih.gov/gene/?term=26952
ENSG00000182632	CCNYL2	cyclin Y-like 2 (pseudogene)	414194	https://www.ncbi.nlm.nih.gov/gene/?term=414194
ENSG00000123407	HOXC12	homeobox C12	3228	https://www.ncbi.nlm.nih.gov/gene/?term=3228
ENSG00000171201	SMR3B	submaxillary gland androgen regulated protein 3B	10879	https://www.ncbi.nlm.nih.gov/gene/?term=10879
ENSG00000265843	LINC01029	long intergenic non-protein coding RNA 1029	101927715	https://www.ncbi.nlm.nih.gov/gene/?term=101927715
ENSG00000138136	LBX1	ladybird homeobox 1	10660	https://www.ncbi.nlm.nih.gov/gene/?term=10660
ENSG00000215612	HMX1	H6 family homeobox 1	3166	https://www.ncbi.nlm.nih.gov/gene/?term=3166
ENSG00000170162	VGLL2	vestigial like family member 2	245806	https://www.ncbi.nlm.nih.gov/gene/?term=245806
ENSG00000236289	GACAT3	gastric cancer associated transcript 3	104797537	https://www.ncbi.nlm.nih.gov/gene/?term=104797537
ENSG00000266200	PNLIPRP2	pancreatic lipase related protein 2 (gene/pseudogene)	5408	https://www.ncbi.nlm.nih.gov/gene/?term=5408
ENSG00000120088	CRHR1	corticotropin releasing hormone receptor 1	1394	https://www.ncbi.nlm.nih.gov/gene/?term=1394
ENSG00000120088	LINC02210-CRHR1	LINC02210-CRHR1 readthrough	104909134	https://www.ncbi.nlm.nih.gov/gene/?term=104909134
ENSG00000259156	CHEK2P2	checkpoint kinase 2 pseudogene 2	646096	https://www.ncbi.nlm.nih.gov/gene/?term=646096
ENSG00000064218	DMRT3	doublesex and mab-3 related transcription factor 3	58524	https://www.ncbi.nlm.nih.gov/gene/?term=58524
ENSG00000273706	LHX1	LIM homeobox 1	3975	https://www.ncbi.nlm.nih.gov/gene/?term=3975
ENSG00000251151	HOXC-AS3	HOXC cluster antisense RNA 3	100874365	https://www.ncbi.nlm.nih.gov/gene/?term=100874365
ENSG00000233017	LOC105372710	uncharacterized LOC105372710	105372710	https://www.ncbi.nlm.nih.gov/gene/?term=105372710
ENSG00000162624	LHX8	LIM homeobox 8	431707	https://www.ncbi.nlm.nih.gov/gene/?term=431707
ENSG00000232790	LINC01162	long intergenic non-protein coding RNA 1162	104355138	https://www.ncbi.nlm.nih.gov/gene/?term=104355138
ENSG00000256980	KHDC1L	KH domain containing 1 like	100129128	https://www.ncbi.nlm.nih.gov/gene/?term=100129128
ENSG00000230390	LINC01048	long intergenic non-protein coding RNA 1048	103695431	https://www.ncbi.nlm.nih.gov/gene/?term=103695431
ENSG00000077498	TYR	tyrosinase	7299	https://www.ncbi.nlm.nih.gov/gene/?term=7299
ENSG00000236424	TSPY10	testis specific protein Y-linked 10	100289087	https://www.ncbi.nlm.nih.gov/gene/?term=100289087
ENSG00000237057	LINC02087	long intergenic non-protein coding RNA 2087	101928567	https://www.ncbi.nlm.nih.gov/gene/?term=101928567
ENSG00000180251	SLC9A4	solute carrier family 9 member A4	389015	https://www.ncbi.nlm.nih.gov/gene/?term=389015
ENSG00000258710	LINC01193	long intergenic non-protein coding RNA 1193	348120	https://www.ncbi.nlm.nih.gov/gene/?term=348120
ENSG00000176679	TGIF2LY	TGFB induced factor homeobox 2 like Y-linked	90655	https://www.ncbi.nlm.nih.gov/gene/?term=90655
ENSG00000155622	XAGE2	X antigen family member 2	9502	https://www.ncbi.nlm.nih.gov/gene/?term=9502
ENSG00000164438	TLX3	T cell leukemia homeobox 3	30012	https://www.ncbi.nlm.nih.gov/gene/?term=30012
ENSG00000249641	HOXC13-AS	HOXC13 antisense RNA	100874366	https://www.ncbi.nlm.nih.gov/gene/?term=100874366
ENSG00000075388	FGF4	fibroblast growth factor 4	2249	https://www.ncbi.nlm.nih.gov/gene/?term=2249
ENSG00000206073	SERPINB4	serpin family B member 4	6318	https://www.ncbi.nlm.nih.gov/gene/?term=6318
ENSG00000183251	OR51B4	olfactory receptor family 51 subfamily B member 4	79339	https://www.ncbi.nlm.nih.gov/gene/?term=79339
ENSG00000128714	HOXD13	homeobox D13	3239	https://www.ncbi.nlm.nih.gov/gene/?term=3239
ENSG00000112238	PRDM13	PR/SET domain 13	59336	https://www.ncbi.nlm.nih.gov/gene/?term=59336
ENSG00000016082	ISL1	ISL LIM homeobox 1	3670	https://www.ncbi.nlm.nih.gov/gene/?term=3670
ENSG00000223729	LINC02247	long intergenic non-protein coding RNA 2247	105376310	https://www.ncbi.nlm.nih.gov/gene/?term=105376310
ENSG00000179751	SYCN	syncollin	342898	https://www.ncbi.nlm.nih.gov/gene/?term=342898
ENSG00000147256	ARHGAP36	Rho GTPase activating protein 36	158763	https://www.ncbi.nlm.nih.gov/gene/?term=158763
ENSG00000229089	ANKRD20A8P	ankyrin repeat domain 20 family member A8, pseudogene	729171	https://www.ncbi.nlm.nih.gov/gene/?term=729171
ENSG00000167755	KLK6	kallikrein related peptidase 6	5653	https://www.ncbi.nlm.nih.gov/gene/?term=5653
ENSG00000111262	KCNA1	potassium voltage-gated channel subfamily A member 1	3736	https://www.ncbi.nlm.nih.gov/gene/?term=3736
ENSG00000170786	SDR16C5	short chain dehydrogenase/reductase family 16C member 5	195814	https://www.ncbi.nlm.nih.gov/gene/?term=195814
ENSG00000154438	ASZ1	ankyrin repeat, SAM and basic leucine zipper domain containing 1	136991	https://www.ncbi.nlm.nih.gov/gene/?term=136991
ENSG00000223941	LINC01014	long intergenic non-protein coding RNA 1014	100874330	https://www.ncbi.nlm.nih.gov/gene/?term=100874330
ENSG00000197084	LCE1C	late cornified envelope 1C	353133	https://www.ncbi.nlm.nih.gov/gene/?term=353133
ENSG00000172461	FUT9	fucosyltransferase 9	10690	https://www.ncbi.nlm.nih.gov/gene/?term=10690
ENSG00000258873	DUXA	double homeobox A	503835	https://www.ncbi.nlm.nih.gov/gene/?term=503835
ENSG00000235054	LINC01777	long intergenic non-protein coding RNA 1777	284661	https://www.ncbi.nlm.nih.gov/gene/?term=284661
ENSG00000188784	PLA2G2E	phospholipase A2 group IIE	30814	https://www.ncbi.nlm.nih.gov/gene/?term=30814
ENSG00000229937	PRPS1L1	phosphoribosyl pyrophosphate synthetase 1-like 1	221823	https://www.ncbi.nlm.nih.gov/gene/?term=221823
ENSG00000177504	VCX2	variable charge X-linked 2	51480	https://www.ncbi.nlm.nih.gov/gene/?term=51480
ENSG00000224659	GAGE12J	G antigen 12J	729396	https://www.ncbi.nlm.nih.gov/gene/?term=729396
ENSG00000250846	EPHA5-AS1	EPHA5 antisense RNA 1	100144602	https://www.ncbi.nlm.nih.gov/gene/?term=100144602
ENSG00000258785	LINC01580	long intergenic non-protein coding RNA 1580	101927129	https://www.ncbi.nlm.nih.gov/gene/?term=101927129
ENSG00000119973	PRLHR	prolactin releasing hormone receptor	2834	https://www.ncbi.nlm.nih.gov/gene/?term=2834
ENSG00000168875	SOX14	SRY-box 14	8403	https://www.ncbi.nlm.nih.gov/gene/?term=8403
ENSG00000166049	PASD1	PAS domain containing repressor 1	139135	https://www.ncbi.nlm.nih.gov/gene/?term=139135
ENSG00000257084	MIR200CHG	MIR200C and MIR141 host gene	105369635	https://www.ncbi.nlm.nih.gov/gene/?term=105369635
ENSG00000186960	LINC01551	long intergenic non-protein coding RNA 1551	387978	https://www.ncbi.nlm.nih.gov/gene/?term=387978
ENSG00000156395	SORCS3	sortilin related VPS10 domain containing receptor 3	22986	https://www.ncbi.nlm.nih.gov/gene/?term=22986
ENSG00000224568	LINC01886	long intergenic non-protein coding RNA 1886	105373537	https://www.ncbi.nlm.nih.gov/gene/?term=105373537
ENSG00000008196	TFAP2B	transcription factor AP-2 beta	7021	https://www.ncbi.nlm.nih.gov/gene/?term=7021
ENSG00000176979	TRIM60	tripartite motif containing 60	166655	https://www.ncbi.nlm.nih.gov/gene/?term=166655
ENSG00000225988	LAMP5-AS1	LAMP5 antisense RNA 1	101929329	https://www.ncbi.nlm.nih.gov/gene/?term=101929329
ENSG00000237250	LOC100130331	POTE ankyrin domain family, member F pseudogene	100130331	https://www.ncbi.nlm.nih.gov/gene/?term=100130331
ENSG00000123569	H2BFWT	H2B histone family member W, testis specific	158983	https://www.ncbi.nlm.nih.gov/gene/?term=158983
ENSG00000136487	GH2	growth hormone 2	2689	https://www.ncbi.nlm.nih.gov/gene/?term=2689
ENSG00000204754	LINC01951	long intergenic non-protein coding RNA 1951	441116	https://www.ncbi.nlm.nih.gov/gene/?term=441116
ENSG00000226985	LINC01203	long intergenic non-protein coding RNA 1203	100133123	https://www.ncbi.nlm.nih.gov/gene/?term=100133123
ENSG00000138675	FGF5	fibroblast growth factor 5	2250	https://www.ncbi.nlm.nih.gov/gene/?term=2250
ENSG00000204140	CLPSL1	colipase like 1	340204	https://www.ncbi.nlm.nih.gov/gene/?term=340204
ENSG00000198914	POU3F3	POU class 3 homeobox 3	5455	https://www.ncbi.nlm.nih.gov/gene/?term=5455
ENSG00000185888	PRSS38	serine protease 38	339501	https://www.ncbi.nlm.nih.gov/gene/?term=339501
ENSG00000057149	SERPINB3	serpin family B member 3	6317	https://www.ncbi.nlm.nih.gov/gene/?term=6317
ENSG00000256597	LINC02393	long intergenic non-protein coding RNA 2393	400087	https://www.ncbi.nlm.nih.gov/gene/?term=400087
ENSG00000166396	SERPINB7	serpin family B member 7	8710	https://www.ncbi.nlm.nih.gov/gene/?term=8710
ENSG00000229967	MAGEA4-AS1	MAGEA4 antisense RNA 1	105373368	https://www.ncbi.nlm.nih.gov/gene/?term=105373368
ENSG00000254080	LOC105375904	uncharacterized LOC105375904	105375904	https://www.ncbi.nlm.nih.gov/gene/?term=105375904
ENSG00000274749	KRTAP7-1	keratin associated protein 7-1 (gene/pseudogene)	337878	https://www.ncbi.nlm.nih.gov/gene/?term=337878
ENSG00000217236	SP9	Sp9 transcription factor	100131390	https://www.ncbi.nlm.nih.gov/gene/?term=100131390
ENSG00000203783	PRR9	proline rich 9	574414	https://www.ncbi.nlm.nih.gov/gene/?term=574414
